Course Title,Course Info,Course Rating,Course Duration,Course Level,Source,Course Info Translate,Course Title Translate
Research Data Management and Sharing,"Not specified Data Management Plan, Research Data Archiving, Metadata, Data Management Understanding Research Data, Data Management Planning, Working with Data, Sharing Data, Archiving Data Computer Science",4.7,13.0,Not applicable,Coursera,"Not specified Data Management Plan, Research Data Archiving, Metadata, Data Management Understanding Research Data, Data Management Planning, Working with Data, Sharing Data, Archiving Data Computer Science",Research Data Management and Sharing
Introduction to Image Processing,"Perform analysis on a variety of common image datatypes & recognize their strengths and limitationsDetect objects and regions of interest using intensity-based & color-based image segmentationImprove image contrast using a variety of modern algorithms for different use-cases, such as low light or fogComplete a project where you analyze Antarctic ice melt in satellite images Image Processing, Image Segmentation, Matlab Introduction to Digital Images, Working with Image Data, Thresholding Images, Adjusting Image Contrast Computer Science",4.8,10.0,Beginner,Coursera,"Perform analysis on a variety of common image datatypes & recognize their strengths and limitationsDetect objects and regions of interest using intensity-based & color-based image segmentationImprove image contrast using a variety of modern algorithms for different use-cases, such as low light or fogComplete a project where you analyze Antarctic ice melt in satellite images Image Processing, Image Segmentation, Matlab Introduction to Digital Images, Working with Image Data, Thresholding Images, Adjusting Image Contrast Computer Science",Introduction to Image Processing
Decentralized Finance (DeFi) Primitives,"Token design and NFTsMechanics of supply adjustmentDecentralized exchange Address mechanics, Bonding curves, Consensus mechanisms, Flash loans, digital signature Mechanics, Supply and Ownership, Loans and Swaps, Joining the World of DeFi Computer Science",4.9,6.0,Intermediate,Coursera,"Token design and NFTsMechanics of supply adjustmentDecentralized exchange Address mechanics, Bonding curves, Consensus mechanisms, Flash loans, digital signature Mechanics, Supply and Ownership, Loans and Swaps, Joining the World of DeFi Computer Science",Decentralized Finance (DeFi) Primitives
Reviews & Metrics for Software Improvements,"Apply techniques to measure and visualize project progressIntegrate Agile review practices to increase project visibilityReflect on lessons learned in software projects through retrospective exercisesImprove project and process quality through ongoing measurement Software Metric, Agile Software Development, Software Project Management, Software Metrics Module 1: Right Product, Module 2: Done Right, Module 3: Managed Right, Module 4: Project Retrospectives Computer Science",4.7,8.0,Not applicable,Coursera,"Apply techniques to measure and visualize project progressIntegrate Agile review practices to increase project visibilityReflect on lessons learned in software projects through retrospective exercisesImprove project and process quality through ongoing measurement Software Metric, Agile Software Development, Software Project Management, Software Metrics Module 1: Right Product, Module 2: Done Right, Module 3: Managed Right, Module 4: Project Retrospectives Computer Science",Reviews & Metrics for Software Improvements
Applied Cryptography Specialization,"Not specified Cryptography, Entropy (Information Theory) Cryptography and Information Theory, Symmetric Cryptography, Asymmetric Cryptography and Key Management, Cryptographic Hash and Integrity Protection Computer Science",4.5,40.0,Intermediate,Coursera,The text is already in English.,Applied Cryptography Specialization
Data Visualization,"Not specified Data Visualization Software, Tableau Software, Data Virtualization, Data Visualization Course Orientation, Week 1: The Computer and the Human, Week 2: Visualization of Numerical Data, Week 3: Visualization of Non-Numerical Data, Week 4: The Visualization Dashboard Computer Science",4.5,15.0,Not applicable,Coursera,"Not specified Data Visualization Software, Tableau Software, Data Virtualization, Data Visualization Course Orientation, Week 1: The Computer and the Human, Week 2: Visualization of Numerical Data, Week 3: Visualization of Non-Numerical Data, Week 4: The Visualization Dashboard Computer Science",Data Visualization
Spatial Analysis and Satellite Imagery in a GIS,"Not specified Spatial Analysis, Geographic Information System (GIS), Mapping, Cartography, Esri Filtering Data Using Queries, Vector analysis, Remote sensing as a GIS data source, Raster analysis, Project: Spatial Analysis Computer Science",4.9,14.0,Beginner,Coursera,"Not specified Spatial Analysis, Geographic Information System (GIS), Mapping, Cartography, Esri Filtering Data Using Queries, Vector analysis, Remote sensing as a GIS data source, Raster analysis, Project: Spatial Analysis Computer Science",Spatial Analysis and Satellite Imagery in a GIS
Design Computing: 3D Modeling in Rhinoceros with Python/Rhinoscript,"Apply Python fundamentals including: module importing, conditionals, iteration, operators, functions, comments, booleans, tuples, and dictionariesApply Rhinoscript fundamentals to create geometric systems and produce variable geometric form, in 2D and 3D, rendered in still and animated formatsProduce code that produces variable geometric form (in 2D and 3D) in still image and animated formats.Produce coded geometric systems that are reactive to changes in input parameters and attractor geometries (points, curves, surfaces) Computer Programming, Code structure, Python Programming, Rhinoscript, Programing Logic The Building Blocks, The heart of code, Expanding possibilities, 3 dimensional structures, Surfaces as geometry generators Computer Science",4.9,27.0,Beginner,Coursera,"Apply Python fundamentals including: module importing, conditionals, iteration, operators, functions, comments, booleans, tuples, and dictionariesApply Rhinoscript fundamentals to create geometric systems and produce variable geometric form, in 2D and 3D, rendered in still and animated formatsProduce code that produces variable geometric form (in 2D and 3D) in still image and animated formats.Produce coded geometric systems that are reactive to changes in input parameters and attractor geometries (points, curves, surfaces) Computer Programming, Code structure, Python Programming, Rhinoscript, Programing Logic The Building Blocks, The heart of code, Expanding possibilities, 3 dimensional structures, Surfaces as geometry generators Computer Science",Design Computing: 3D Modeling in Rhinoceros with Python/Rhinoscript
Applied Calculus with Python,"Not specified Not specified Introduction to Python, Functions, Rates of Change and the Derivative, Derivative Rules and Applications, Accumulated Change and Integrals Computer Science",4.8,23.0,Intermediate,Coursera,"Not specified Not specified Introduction to Python, Functions, Rates of Change and the Derivative, Derivative Rules and Applications, Accumulated Change and Integrals Computer Science",Applied Calculus with Python
Learn TypeScript,"Not specified Computer Programming, Typescript Learn Primitive Types, Learn Structural Types, More Advanced Typescript Features, Styling and Finishing Our App Computer Science",0.0,5.0,Intermediate,Coursera,"No especificado Programación de Computadoras, Typescript Aprender Tipos Primitivos, Aprender Tipos Estructurales, Más Funcionalidades Avanzadas de Typescript, Estilismo y Finalización de Nuestra Aplicación Ciencias de la Computación",Learn TypeScript
Architecting with Google Kubernetes Engine: Workloads,"Understand the role of the kubectl commandCreate and use deployments, and create run jobs and cron jobsCreate services and use load balancers to expose services to external clientsUnderstand and work with different Kubernetes storage abstractions Not specified Course Introduction, Kubernetes Operations, Deployments, Jobs, and Scaling, Google Kubernetes Engine (GKE) Networking, Persistent Data and Storage Computer Science",4.7,15.0,Intermediate,Coursera,"Understand the role of the kubectl commandCreate and use deployments, and create run jobs and cron jobsCreate services and use load balancers to expose services to external clientsUnderstand and work with different Kubernetes storage abstractions Not specified Course Introduction, Kubernetes Operations, Deployments, Jobs, and Scaling, Google Kubernetes Engine (GKE) Networking, Persistent Data and Storage Computer Science",Architecting with Google Kubernetes Engine: Workloads
