Course Title,Course Info,Course Rating,Course Duration,Course Level,Source,Course Info Translate,Course Title Translate
Fitness Corporativo,"Cómo ser laboralmente más productivo a través de la cultura fitness y el ejercicio. Asó como el manejo de herramientas para reducir el estrés. Not specified Inicia aquí, Módulo 1: Bases del Fitness Corporativo, Módulo 2: El Fitness Corporativo en Contexto, Módulo 3: Acciones a Tomar, Módulo 4: Estrategias, Fin del Curso Health",0.0,24.0,Beginner,Coursera,"How to be more productive in the workplace through fitness culture and exercise. Also, how to use tools to reduce stress. Not specified Start here, Module 1: Basics of Corporate Fitness, Module 2: Corporate Fitness in Context, Module 3: Actions to Take, Module 4: Strategies, End of Course Health",Corporate Fitness
The exposome: cracking the science about what makes us sick,"Not specified Not specified Introduction to the Exposome concept, The transformative power of Exposome approaches: using the example of cardiovascular disease reasearch , The external Exposome: methodological approaches, The internal Exposome: methodological approaches, Data science steps for analysing Exposome data, Future perspectives & the next generation of studies Health",0.0,14.0,Intermediate,Coursera,"Introduction to the Exposome concept, The transformative power of Exposome approaches: using the example of cardiovascular disease research, The external Exposome: methodological approaches, The internal Exposome: methodological approaches, Data science steps for analyzing Exposome data, Future perspectives & the next generation of studies on Health.",The exposome: cracking the science about what makes us sick
Analysis and Interpretation of Large-Scale Programs,"Not specified Data Analysis, monitoring and evaluation Module 1: Getting started in the course, Module 2: Setting up for data analysis, Module 3: Introduction to data analysis for evaluation, Module 4: Analysis of programs strength and quality of care, Module 5: Analyzing household survey for intervention coverage, Module 6: Analyzing Impact Measures, Module 7: Equity Analysis, Module 8: Gender-Based Equity Analysis, Module 9: Interpreting Evaluation Findings , Final exam and special  message from JHU-IIP team Health",0.0,21.0,Intermediate,Coursera,"Data Analysis, monitoring and evaluation Module 1: Getting started in the course, Module 2: Setting up for data analysis, Module 3: Introduction to data analysis for evaluation, Module 4: Analysis of programs strength and quality of care, Module 5: Analyzing household survey for intervention coverage, Module 6: Analyzing Impact Measures, Module 7: Equity Analysis, Module 8: Gender-Based Equity Analysis, Module 9: Interpreting Evaluation Findings, Final exam and special message from JHU-IIP team Health",Analysis and Interpretation of Large-Scale Programs
Hacking COVID-19 — Course 2: Decoding SARS-CoV-2's Secrets,"Not specified Bioinformatics, PCR primer design, viral genome annotation Week 1, Week 2 Health",0.0,6.0,Beginner,Coursera,"Not specified Bioinformatics, PCR primer design, viral genome annotation Week 1, Week 2 Health",Hacking COVID-19 — Course 2: Decoding SARS-CoV-2's Secrets
Reflections from 40 Years Fighting International Epidemics,"Anticipate, Recognize, ActWhat's Next is Already HereCreate Synergies of Strengths Epidemiology, medical humanities, Public Health, epidemic analysis, pandemic policy Course Orientation, Module 1: Reflections on Fighting Epidemics and Medical Humanities, ""Module 2: Whats Next Is Already Here, But We Havent Recognized It Yet"", Module 3: A Guideline for the Future: Anticipate, Recognize and Act, Module 4: Career Reflections and Medical Humanities Health",0.0,14.0,Beginner,Coursera,"Anticipate, Recognize, ActWhat's Next is Already HereCreate Synergies of Strengths Epidemiology, medical humanities, Public Health, epidemic analysis, pandemic policy Course Orientation, Module 1: Reflections on Fighting Epidemics and Medical Humanities, ""Module 2: Whats Next Is Already Here, But We Havent Recognized It Yet"", Module 3: A Guideline for the Future: Anticipate, Recognize and Act, Module 4: Career Reflections and Medical Humanities Health",Reflections from 40 Years Fighting International Epidemics
Ebola Virus Disease: An Evolving Epidemic,"Not specified Not specified Introduction to Ebola, Patient Care of Persons with Ebola Virus Disease, Prevention, Treatment, and Response, Laboratory Issues, Managing Potential and Diagnosed Ebola Patients, How Ebola is Changing Global Health Health",4.7,18.0,Not applicable,Coursera,"Not specified Not specified Introduction to Ebola, Patient Care of Persons with Ebola Virus Disease, Prevention, Treatment, and Response, Laboratory Issues, Managing Potential and Diagnosed Ebola Patients, How Ebola is Changing Global Health Health",Ebola Virus Disease: An Evolving Epidemic
常见慢性病的健康管理,"Not specified Not specified 绪论, 摆脱卫生间的尴尬——便秘病人的健康管理, 孰知痛风之痛——痛风病人的健康管理, 解说血糖的秘密——糖尿病病人的健康管理, 帮血压减减负——高血压病人的健康管理, 免除脑的不速之客——脑卒中病人的健康管理, 守护生命的心路——冠心病病人的健康管理 Health",4.7,14.0,Not applicable,Coursera,"Introduction, Getting Rid of the Embarrassment of the Bathroom - Health Management of Constipated Patients, Who Knows the Pain of Gout - Health Management of Gout Patients, Explaining the Secret of Blood Sugar - Health Management of Diabetic Patients, Helping Reduce Blood Pressure - Health Management of Hypertensive Patients, Getting Rid of Uninvited Guests in the Brain - Health Management of Stroke Patients, Guarding the Path of Life - Health Management of Coronary Heart Disease Patients.",Health management of common chronic diseases
Hacking COVID-19: Metabolic Pathway Analysis Yields SARS-CoV-2 Drug Targets,Not specified Bioinformatics Hacking COVID-19 — Course 4: Searching for Drug Targets Health,0.0,8.0,Beginner,Coursera,Not specified Bioinformatics Hacking COVID-19 — Course 4: Searching for Drug Targets Health,Hacking COVID-19: Metabolic Pathway Analysis Yields SARS-CoV-2 Drug Targets
Soul Beliefs: Causes and Consequences - Unit 3: How Does It All End?,"Not specified Not specified Introduction to Unit 3, Evolutionary Psychology, The Evolution of the Human Brain, The Human Spark, The Scopes Trial: Human Origins and the Public Classroom, The Dover Board of Education: Intelligent Design and the Public Classroom, Where Do We Go From Here?, General Course Pages Health",4.4,13.0,Not applicable,Coursera,"Not specified Not specified Introduction to Unit 3, Evolutionary Psychology, The Evolution of the Human Brain, The Human Spark, The Scopes Trial: Human Origins and the Public Classroom, The Dover Board of Education: Intelligent Design and the Public Classroom, Where Do We Go From Here?, General Course Pages Health",Soul Beliefs: Causes and Consequences - Unit 3: How Does It All End?
Lecture Series for Preventing and Controlling COVID-19,"Not specified Not specified About COVID-19, Diagnose and Control COVID-19, Therapeutic Strategy for COVID-19  （1）, Therapeutic Strategy for COVID-19  （2）, Prevention for COVID-19 Health",4.5,8.0,Beginner,Coursera,"Not specified Not specified About COVID-19, Diagnose and Control COVID-19, Therapeutic Strategy for COVID-19  （1）, Therapeutic Strategy for COVID-19  （2）, Prevention for COVID-19 Health",Lecture Series for Preventing and Controlling COVID-19
流行病学基础（上）,"Not specified Not specified 流行病学绪论, 疾病的分布, 描述流行病学, 队列研究, 病例对照研究, 病因与病因推断, 期末考试 Health",4.8,11.0,Beginner,Coursera,"Epidemiology Introduction, Distribution of Diseases, Describing Epidemiology, Cohort Studies, Case-Control Studies, Etiology and Causal Inference, Final Exam Health",Epidemiology Basics (Part 1)
Introduction to the Multiphase Optimization Strategy (MOST),"Not specified Not specified Week 1 - MOST is a different way of thinking, Week 2 - The preparation phase: Laying the foundation for successful optimization, Week 3 - Introduction to the factorial optimization trial, Week 4 - Some conceptual and technical aspects of the factorial experiment, Week 5 - Rigorous and responsible conduct of intervention optimization research, Week 6 - Completing the optimization phase and identifying your next steps Health",0.0,18.0,Intermediate,Coursera,"Week 1 - MOST is a different way of thinking
Week 2 - The preparation phase: Laying the foundation for successful optimization
Week 3 - Introduction to the factorial optimization trial
Week 4 - Some conceptual and technical aspects of the factorial experiment
Week 5 - Rigorous and responsible conduct of intervention optimization research
Week 6 - Completing the optimization phase and identifying your next steps in health",Introduction to the Multiphase Optimization Strategy (MOST)
ERPO: A Civil Approach to Gun Violence Prevention Teach-Out,"Not specified Not specified ERPO 101: Introduction to Extreme Risk Protection Order Laws, Clinicians as Petitioners for ERPO, Law Enforcement as Petitioners for ERPO, Family/Partners as Petitioners for ERPO, Advocating for ERPOs, Upcoming Events: Live Webinar Discussion & ERPO Recommendations Report Release Health",4.5,4.0,Beginner,Coursera,"Not specified Not specified ERPO 101: Introduction to Extreme Risk Protection Order Laws, Clinicians as Petitioners for ERPO, Law Enforcement as Petitioners for ERPO, Family/Partners as Petitioners for ERPO, Advocating for ERPOs, Upcoming Events: Live Webinar Discussion & ERPO Recommendations Report Release Health",ERPO: A Civil Approach to Gun Violence Prevention Teach-Out
